"Business_ID","Name","Address","City","Latitude","Longitude","Grade"
"PR0080996","SAFEWAY #1586-","12318 15TH AVE NE","SEATTLE","47.71867996","-122.31191796","1"
"PR0080998","SAFEWAY #1586-","12318 15TH AVE NE","SEATTLE","47.71867996","-122.31191796","1"
"PR0080999","SAFEWAY #1586-","12318 15TH AVE NE","SEATTLE","47.71867996","-122.31191796","2"
"PR0080995","SAFEWAY #1586-","12318 15TH AVE NE","SEATTLE","47.71867996","-122.31191796","2"
"PR0052684","SAFEWAY #1624","735 NW GILMAN BL","ISSAQUAH","47.5415","-122.04847","1"
"PR0052683","SAFEWAY #1624","735 NW GILMAN BL","ISSAQUAH","47.5415","-122.04847","2"
"PR0054273","SAFEWAY #1624","735 NW GILMAN BL","ISSAQUAH","47.5415","-122.04847","1"
"PR0071282","SAFEWAY #1664","138 SW 148TH ST","BURIEN","47.4717304432","-122.336684559","1"
"PR0063205","SAFEWAY #1664","138 SW 148TH ST","BURIEN","47.4717304432","-122.336684559","1"
"PR0063204","SAFEWAY #1664","138 SW 148TH ST","BURIEN","47.4717304432","-122.336684559","1"
"PR0063200","SAFEWAY #1664","138 SW 148TH ST","BURIEN","47.4717304432","-122.336684559","1"
"PR0063201","SAFEWAY #1664","138 SW 148TH ST","BURIEN","47.4717304432","-122.336684559","1"
"PR0069035","SAFEWAY #1885","516 1ST AVE W ","SEATTLE","47.6238983006","-122.3575614743","1"
"PR0069036","SAFEWAY #1885","516 1ST AVE W ","SEATTLE","47.6238983006","-122.3575614743","1"
"PR0069031","SAFEWAY #1885","516 1ST AVE W ","SEATTLE","47.6238983006","-122.3575614743","2"
"PR0068672","SAFEWAY # 1965","9262 RAINIER AVE S ","SEATTLE","47.520946953","-122.268247229","1"
"PR0068669","SAFEWAY # 1965","9262 RAINIER AVE S ","SEATTLE","47.520946953","-122.268247229","1"
"PR0068671","SAFEWAY # 1965","9262 RAINIER AVE S ","SEATTLE","47.520946953","-122.268247229","1"
"PR0068670","SAFEWAY # 1965","9262 RAINIER AVE S ","SEATTLE","47.520946953","-122.268247229","2"
"PR0070878","SAFEWAY #1993","2201 E MADISON ST","SEATTLE","47.6183267623","-122.3034444967","2"
"PR0081142","SAFEWAY #1993","2201 E MADISON ST","SEATTLE","47.6183267623","-122.3034444967","1"
"PR0070875","SAFEWAY #1993","2201 E MADISON ST","SEATTLE","47.6183267623","-122.3034444967","2"
"PR0071275","SAFEWAY #2734","10020 NE 137TH ST ","KIRKLAND","47.7234498051","-122.2061963927","1"
"PR0071274","SAFEWAY #2734","10020 NE 137TH ST ","KIRKLAND","47.7234498051","-122.2061963927","1"
"PR0071272","SAFEWAY #2734","10020 NE 137TH ST ","KIRKLAND","47.7234498051","-122.2061963927","3"
"PR0071273","SAFEWAY #2734","10020 NE 137TH ST ","KIRKLAND","47.7234498051","-122.2061963927","1"
"PR0081468","SAFEWAY  #2932","2622 CALIFORNIA AVE SW","SEATTLE","47.57984506","-122.3857677","1"
"PR0081470","SAFEWAY  #2932","2622 CALIFORNIA AVE SW","SEATTLE","47.57984506","-122.3857677","2"
"PR0081469","SAFEWAY  #2932","2622 CALIFORNIA AVE SW","SEATTLE","47.57984506","-122.3857677","1"
"PR0081471","SAFEWAY  #2932","2622 CALIFORNIA AVE SW","SEATTLE","47.57984506","-122.3857677","1"
"PR0090803","SAFEWAY #2980","4732 Brooklyn AVE NE","SEATTLE","47.66427584","-122.31388914","1"
"PR0090801","SAFEWAY #2980","4732 Brooklyn AVE NE","SEATTLE","47.66427584","-122.31388914","1"
"PR0090802","SAFEWAY #2980","4732 Brooklyn AVE NE","SEATTLE","47.66427584","-122.31388914","2"
"PR0090798","SAFEWAY #2980","4732 Brooklyn AVE NE","SEATTLE","47.66427584","-122.31388914","1"
"PR0083502","SAFEWAY #3006","1451 HIGHLANDS DR NE","ISSAQUAH","47.541357","-122.019594","1"
"PR0083499","SAFEWAY #3006","1451 HIGHLANDS DR NE","ISSAQUAH","47.541357","-122.019594","2"
"PR0083501","SAFEWAY #3006","1451 HIGHLANDS DR NE","ISSAQUAH","47.541357","-122.019594","1"
"PR0083500","SAFEWAY #3006","1451 HIGHLANDS DR NE","ISSAQUAH","47.541357","-122.019594","1"
"PR0068085","SAFEWAY #3213","15332 AURORA AVE N ","SHORELINE","47.7408461522","-122.3439193682","1"
"PR0068086","SAFEWAY #3213","15332 AURORA AVE N ","SHORELINE","47.7408461522","-122.3439193682","1"
"PR0001856","SAFEWAY #3213","15332 AURORA AVE N ","SHORELINE","47.7408461522","-122.3439193682","3"
"PR0067797","SAFEWAY #3213","15332 AURORA AVE N ","SHORELINE","47.7408461522","-122.3439193682","1"
"PR0042047","SAFEWAY #3319","4300 NE 4TH ST ","RENTON","47.4896864468","-122.1613387655","1"
"PR0042048","SAFEWAY #3319","4300 NE 4TH ST ","RENTON","47.4896864468","-122.1613387655","1"
"PR0007977","SAFEWAY #3319","4300 NE 4TH ST ","RENTON","47.4896864468","-122.1613387655","1"
"PR0029070","SAFEWAY #4483","4010 A ST SE ","AUBURN","47.2728361326","-122.2270042806","1"
"PR0033360","SAFEWAY #4483","4010 A ST SE ","AUBURN","47.2728361326","-122.2270042806","1"
"PR0029069","SAFEWAY #4483","4010 A ST SE ","AUBURN","47.2728361326","-122.2270042806","1"
"PR0029071","SAFEWAY #4483","4010 A ST SE ","AUBURN","47.2728361326","-122.2270042806","1"
"PR0069374","SAFEWAY #4483","4010 A ST SE ","AUBURN","47.2728361326","-122.2270042806","1"
"PR0085726","SAFEWAY #555 - STARBUCKS","630 228TH AVE NE","SAMMAMISH","47.6152673","-122.03381124","1"
"PR0026761","SAFEWAY INC #1062","4754 42ND AVE SW ","Seattle","47.5597550046","-122.3848543348","1"
"PR0015378","SAFEWAY INC #1062","4754 42ND AVE SW ","Seattle","47.5597550046","-122.3848543348","1"
"PR0007980","SAFEWAY INC #1062","4754 42ND AVE SW ","Seattle","47.5597550046","-122.3848543348","1"
"PR0015382","SAFEWAY INC #1062","4754 42ND AVE SW ","Seattle","47.5597550046","-122.3848543348","1"
"PR0026384","SAFEWAY INC #1186","27035 PACIFIC HWY S ","DES MOINES","47.3592577418","-122.3105866933","1"
"PR0026383","SAFEWAY INC #1186","27035 PACIFIC HWY S ","DES MOINES","47.3592577418","-122.3105866933","1"
"PR0026382","SAFEWAY INC #1186","27035 PACIFIC HWY S ","DES MOINES","47.3592577418","-122.3105866933","1"
"PR0072047","SAFEWAY INC #1186","27035 PACIFIC HWY S ","DES MOINES","47.3592577418","-122.3105866933","1"
"PR0027633","SAFEWAY INC #1186","27035 PACIFIC HWY S ","DES MOINES","47.3592577418","-122.3105866933","1"
"PR0070192","SAFEWAY INC #1294","210 WASHINGTON AVE S ","Kent","47.3804120832","-122.2465338827","1"
"PR0026601","SAFEWAY INC #1294","210 WASHINGTON AVE S ","Kent","47.3804120832","-122.2465338827","1"
"PR0026600","SAFEWAY INC #1294","210 WASHINGTON AVE S ","Kent","47.3804120832","-122.2465338827","1"
"PR0031425","SAFEWAY INC #1294","210 WASHINGTON AVE S ","Kent","47.3804120832","-122.2465338827","1"
"PR0026599","SAFEWAY INC #1294","210 WASHINGTON AVE S ","Kent","47.3804120832","-122.2465338827","1"
"PR0053415","SAFEWAY INC #1471","26916 MAPLE VALLEY BLACK DIAMON RD SE","Maple Valley","47.3603377895","-122.0183589807","2"
"PR0053417","SAFEWAY INC #1471","26916 MAPLE VALLEY BLACK DIAMON RD SE","Maple Valley","47.3603377895","-122.0183589807","3"
"PR0071041","SAFEWAY INC #1471","26916 MAPLE VALLEY BLACK DIAMON RD SE","Maple Valley","47.3603377895","-122.0183589807","1"
"PR0053425","SAFEWAY INC #1471","26916 MAPLE VALLEY BLACK DIAMON RD SE","Maple Valley","47.3603377895","-122.0183589807","1"
"PR0040753","SAFEWAY INC #1508","3820 RAINIER AVE S ","SEATTLE","47.5685969109","-122.287991937","1"
"PR0032857","SAFEWAY INC #1508","3820 RAINIER AVE S ","SEATTLE","47.5685969109","-122.287991937","2"
"PR0085559","SAFEWAY INC #1508","3820 RAINIER AVE S ","SEATTLE","47.5685969109","-122.287991937","1"
"PR0040129","SAFEWAY INC #1508","3820 RAINIER AVE S ","SEATTLE","47.5685969109","-122.287991937","1"
"PR0032856","SAFEWAY INC #1508","3820 RAINIER AVE S ","SEATTLE","47.5685969109","-122.287991937","3"
"PR0032858","SAFEWAY INC #1508","3820 RAINIER AVE S ","SEATTLE","47.5685969109","-122.287991937","1"
"PR0049546","SAFEWAY INC #1551","1410 E JOHN ST ","SEATTLE","47.6204942289","-122.3131356749","2"
"PR0049541","SAFEWAY INC #1551","1410 E JOHN ST ","SEATTLE","47.6204942289","-122.3131356749","3"
"PR0070764","SAFEWAY INC #1551","1410 E JOHN ST ","SEATTLE","47.6204942289","-122.3131356749","3"
"PR0049222","SAFEWAY INC #1555","1207 S 320TH ST","FEDERAL WAY","47.3140398027","-122.317821366","1"
"PR0081762","SAFEWAY INC #1555","1207 S 320TH ST","FEDERAL WAY","47.3140398027","-122.317821366","1"
"PR0049221","SAFEWAY INC #1555","1207 S 320TH ST","FEDERAL WAY","47.3140398027","-122.317821366","1"
"PR0070884","SAFEWAY INC #1555","1207 S 320TH ST","FEDERAL WAY","47.3140398027","-122.317821366","1"
"PR0049220","SAFEWAY INC #1555","1207 S 320TH ST","FEDERAL WAY","47.3140398027","-122.317821366","1"
"PR0053688","SAFEWAY INC #1563","200 S 3RD ST ","Renton","47.4798952137","-122.2151825336","1"
"PR0053691","SAFEWAY INC #1563","200 S 3RD ST ","Renton","47.4798952137","-122.2151825336","1"
"PR0069068","SAFEWAY INC #1563","200 S 3RD ST ","Renton","47.4798952137","-122.2151825336","1"
"PR0053690","SAFEWAY INC #1563","200 S 3RD ST ","Renton","47.4798952137","-122.2151825336","1"
"PR0080928","SAFEWAY INC #219","3900 S OTHELLO ST","Seattle","47.5374740252","-122.2830773234","1"
"PR0018036","SAFEWAY INC #219","3900 S OTHELLO ST","Seattle","47.5374740252","-122.2830773234","2"
"PR0007981","SAFEWAY INC #219","3900 S OTHELLO ST","Seattle","47.5374740252","-122.2830773234","1"
"PR0007986","SAFEWAY INC #3275","2100 QUEEN ANNE AVE N ","SEATTLE","47.6377606362","-122.3560595347","2"
"PR0076313","SAFEWAY INC #3275","2100 QUEEN ANNE AVE N ","SEATTLE","47.6377606362","-122.3560595347","4"
"PR0076312","SAFEWAY INC #3275","2100 QUEEN ANNE AVE N ","SEATTLE","47.6377606362","-122.3560595347","1"
"PR0009053","SAFEWAY INC #3275","2100 QUEEN ANNE AVE N ","SEATTLE","47.6377606362","-122.3560595347","3"
"PR0007968","SAFEWAY INC #3500","6850 NE BOTHELL WAY","KENMORE","47.7583645782","-122.2471182661","1"
"PR0064981","SAFEWAY INC #3500","6850 NE BOTHELL WAY","KENMORE","47.7583645782","-122.2471182661","1"
"PR0069263","SAFEWAY INC #3500","6850 NE BOTHELL WAY","KENMORE","47.7583645782","-122.2471182661","1"
"PR0064150","SAFEWAY INC #3500","6850 NE BOTHELL WAY","KENMORE","47.7583645782","-122.2471182661","1"
"PR0007975","SAFEWAY INC #3540","21401 PACIFIC HWY S","DES MOINES","47.4100935334","-122.2994012129","1"
"PR0004838","SAFEWAY INC #3540","21401 PACIFIC HWY S","DES MOINES","47.4100935334","-122.2994012129","1"
"PR0067206","SAFEWAY INC #3540","21401 PACIFIC HWY S","DES MOINES","47.4100935334","-122.2994012129","1"
"PR0026989","SAFEWAY INC #3540","21401 PACIFIC HWY S","DES MOINES","47.4100935334","-122.2994012129","1"
"PR0004839","SAFEWAY INC #3540","21401 PACIFIC HWY S","DES MOINES","47.4100935334","-122.2994012129","2"
"PR0009058","SAFEWAY INC #366","2725 NE SUNSET BL ","Renton","47.4990425996","-122.1802277295","1"
"PR0005747","SAFEWAY INC #366","2725 NE SUNSET BL ","Renton","47.4990425996","-122.1802277295","1"
"PR0007948","SAFEWAY INC #366","2725 NE SUNSET BL ","Renton","47.4990425996","-122.1802277295","2"
"PR0081302","SAFEWAY INC #423","7340 35TH AVE NE","Seattle","47.6826369467","-122.2894098607","1"
"PR0007991","SAFEWAY INC #423","7340 35TH AVE NE","Seattle","47.6826369467","-122.2894098607","2"
"PR0081413","SAFEWAY INC #423","7340 35TH AVE NE","Seattle","47.6826369467","-122.2894098607","1"
"PR0011232","SAFEWAY INC #423","7340 35TH AVE NE","Seattle","47.6826369467","-122.2894098607","2"
"PR0067352","SAFEWAY INC #464","17246 REDMOND WAY NE","Redmond","47.6708181941","-122.1103440448","1"
"PR0006741","SAFEWAY INC #464","17246 REDMOND WAY NE","Redmond","47.6708181941","-122.1103440448","3"
"PR0010688","SAFEWAY INC #464","17246 REDMOND WAY NE","Redmond","47.6708181941","-122.1103440448","1"
"PR0007960","SAFEWAY INC #477","28810 MILITARY RD S","FEDERAL WAY","47.3426239831","-122.3001412224","1"
"PR0011227","SAFEWAY INC #477","28810 MILITARY RD S","FEDERAL WAY","47.3426239831","-122.3001412224","1"
"PR0008858","SAFEWAY INC #490","1645 140TH AVE NE ","BELLEVUE","47.625763976","-122.1547303901","1"
"PR0071042","SAFEWAY INC #490","1645 140TH AVE NE ","BELLEVUE","47.625763976","-122.1547303901","1"
"PR0006743","SAFEWAY INC #490","1645 140TH AVE NE ","BELLEVUE","47.625763976","-122.1547303901","2"
"PR0007963","SAFEWAY INC #490","1645 140TH AVE NE ","BELLEVUE","47.625763976","-122.1547303901","2"
"PR0005749","SAFEWAY INC #494","152 ROOSEVELT AVE ","Enumclaw","47.1983416379","-121.9798464303","1"
"PR0071223","SAFEWAY INC #494","152 ROOSEVELT AVE ","Enumclaw","47.1983416379","-121.9798464303","1"
"PR0011229","SAFEWAY INC #494","152 ROOSEVELT AVE ","Enumclaw","47.1983416379","-121.9798464303","1"
"PR0066991","SAFEWAY INC #494","152 ROOSEVELT AVE ","Enumclaw","47.1983416379","-121.9798464303","1"
"PR0051638","SAFEWAY INC #494","152 ROOSEVELT AVE ","Enumclaw","47.1983416379","-121.9798464303","1"
"PR0007965","SAFEWAY INC #494","152 ROOSEVELT AVE ","Enumclaw","47.1983416379","-121.9798464303","1"
"PR0006744","SAFEWAY INC #496","15000 NE 24TH ST","Redmond","47.632703","-122.14014","2"
"PR0007966","SAFEWAY INC #496","15000 NE 24TH ST","Redmond","47.632703","-122.14014","2"
"PR0006760","SAFEWAY INC #496","15000 NE 24TH ST","Redmond","47.632703","-122.14014","2"
"PR0001870","SAFEWAY INC #497-GROCERY","17202 15TH AVE NE ","SHORELINE","47.7544430468","-122.3130976411","1"
"PR0009051","SAFEWAY INC #497-GROCERY","17202 15TH AVE NE ","SHORELINE","47.7544430468","-122.3130976411","1"
"PR0007967","SAFEWAY INC #497-GROCERY","17202 15TH AVE NE ","SHORELINE","47.7544430468","-122.3130976411","1"
"PR0076731","SAFEWAY INC #497-GROCERY","17202 15TH AVE NE ","SHORELINE","47.7544430468","-122.3130976411","1"
"PR0057203","SAFEWAY INC #519","17230 140TH AVE SE ","RENTON","47.4477037995","-122.1527079659","1"
"PR0057205","SAFEWAY INC #519","17230 140TH AVE SE ","RENTON","47.4477037995","-122.1527079659","2"
"PR0005745","SAFEWAY INC #519","17230 140TH AVE SE ","RENTON","47.4477037995","-122.1527079659","3"
"PR0007972","SAFEWAY INC #526","14444 124TH AVE NE ","KIRKLAND","47.732460814","-122.174161033","1"
"PR0006763","SAFEWAY INC #526","14444 124TH AVE NE ","KIRKLAND","47.732460814","-122.174161033","2"
"PR0006746","SAFEWAY INC #526","14444 124TH AVE NE ","KIRKLAND","47.732460814","-122.174161033","2"
"PR0070950","SAFEWAY INC #526","14444 124TH AVE NE ","KIRKLAND","47.732460814","-122.174161033","1"
"PR0069067","SAFEWAY INC #531","101 AUBURN WAY S ","AUBURN","47.3063249794","-122.2274430233","1"
"PR0066758","SAFEWAY INC #531","101 AUBURN WAY S ","AUBURN","47.3063249794","-122.2274430233","1"
"PR0026942","SAFEWAY INC #531","101 AUBURN WAY S ","AUBURN","47.3063249794","-122.2274430233","1"
"PR0007974","SAFEWAY INC #531","101 AUBURN WAY S ","AUBURN","47.3063249794","-122.2274430233","1"
"PR0066757","SAFEWAY INC #531","101 AUBURN WAY S ","AUBURN","47.3063249794","-122.2274430233","1"
"PR0010420","SAFEWAY INC #555","630 228TH AVE NE ","SAMMAMISH","47.6152649326","-122.0338128227","1"
"PR0008606","SAFEWAY INC #555","630 228TH AVE NE ","SAMMAMISH","47.6152649326","-122.0338128227","1"
"PR0008608","SAFEWAY INC #555","630 228TH AVE NE ","SAMMAMISH","47.6152649326","-122.0338128227","1"
"PR0072274","SAFEWAY INC #792","17051 SE 272ND ST ","COVINGTON","47.3579353984","-122.1130197001","2"
"PR0013714","SAFEWAY INC #792","17051 SE 272ND ST ","COVINGTON","47.3579353984","-122.1130197001","2"
"PR0013701","SAFEWAY INC #792","17051 SE 272ND ST ","COVINGTON","47.3579353984","-122.1130197001","2"
"PR0013715","SAFEWAY INC #792","17051 SE 272ND ST ","COVINGTON","47.3579353984","-122.1130197001","1"
"PR0072361","SAFEWAY INC #792","17051 SE 272ND ST ","COVINGTON","47.3579353984","-122.1130197001","2"
"PR0051682","SAFEWAY INC DBA HAGGEN #349B","17641 GARDEN WAY NE ","WOODINVILLE","47.7557425491","-122.1572705356","2"
"PR0051681","SAFEWAY INC DBA HAGGEN #349B","17641 GARDEN WAY NE ","WOODINVILLE","47.7557425491","-122.1572705356","1"
"PR0051683","SAFEWAY INC DBA HAGGEN #349B","17641 GARDEN WAY NE ","WOODINVILLE","47.7557425491","-122.1572705356","1"
"PR0051689","SAFEWAY INC DBA HAGGEN #349B","17641 GARDEN WAY NE ","WOODINVILLE","47.7557425491","-122.1572705356","1"
"PR0051686","SAFEWAY INC DBA HAGGEN #349B","17641 GARDEN WAY NE ","WOODINVILLE","47.7557425491","-122.1572705356","1"
"PR0040199","SAFEWAY STORE #1142","12519 NE 85TH ST","KIRKLAND","47.6788848595","-122.173768989","2"
"PR0040197","SAFEWAY STORE #1142","12519 NE 85TH ST","KIRKLAND","47.6788848595","-122.173768989","2"
"PR0040198","SAFEWAY STORE #1142","12519 NE 85TH ST","KIRKLAND","47.6788848595","-122.173768989","1"
"PR0055439","SAFEWAY STORE #1477","1423 NW MARKET ST ","SEATTLE","47.6682588312","-122.3749030017","1"
"PR0064376","SAFEWAY STORE #1477","1423 NW MARKET ST ","SEATTLE","47.6682588312","-122.3749030017","1"
"PR0055440","SAFEWAY STORE #1477","1423 NW MARKET ST ","SEATTLE","47.6682588312","-122.3749030017","1"
"PR0055438","SAFEWAY STORE #1477","1423 NW MARKET ST ","SEATTLE","47.6682588312","-122.3749030017","1"
"PR0046907","SAFEWAY STORE #1528","460 SW MT SI BL ","North Bend","47.4869201668","-121.7918634056","1"
"PR0046908","SAFEWAY STORE #1528","460 SW MT SI BL ","North Bend","47.4869201668","-121.7918634056","1"
"PR0083759","SAFEWAY STORE #1528","460 SW MT SI BL ","North Bend","47.4869201668","-121.7918634056","1"
"PR0049335","SAFEWAY STORE #1528","460 SW MT SI BL ","North Bend","47.4869201668","-121.7918634056","1"
"PR0065163","SAFEWAY STORE #1572","14020 MAIN ST NE","DUVALL","47.7260461439","-121.9866095022","2"
"PR0065161","SAFEWAY STORE #1572","14020 MAIN ST NE","DUVALL","47.7260461439","-121.9866095022","1"
"PR0065164","SAFEWAY STORE #1572","14020 MAIN ST NE","DUVALL","47.7260461439","-121.9866095022","1"
"PR0077468","SAFEWAY STORE #1600","300 BELLEVUE WAY NE ","BELLEVUE","47.6129112235","-122.2013343631","1"
"PR0077469","SAFEWAY STORE #1600","300 BELLEVUE WAY NE ","BELLEVUE","47.6129112235","-122.2013343631","1"
"PR0077466","SAFEWAY STORE #1600","300 BELLEVUE WAY NE ","BELLEVUE","47.6129112235","-122.2013343631","1"
"PR0077467","SAFEWAY STORE #1600","300 BELLEVUE WAY NE ","BELLEVUE","47.6129112235","-122.2013343631","1"
"PR0073420","SAFEWAY STORE  #1923","9620 28TH AVE SW ","SEATTLE","47.5167015385","-122.3672607309","1"
"PR0065256","SAFEWAY STORE  #1923","9620 28TH AVE SW ","SEATTLE","47.5167015385","-122.3672607309","1"
"PR0065258","SAFEWAY STORE  #1923","9620 28TH AVE SW ","SEATTLE","47.5167015385","-122.3672607309","1"
"PR0067211","SAFEWAY STORE #1966","13101 KENT KANGLEY RD","KENT","47.356617","-122.166734","1"
"PR0067212","SAFEWAY STORE #1966","13101 KENT KANGLEY RD","KENT","47.356617","-122.166734","1"
"PR0067213","SAFEWAY STORE #1966","13101 KENT KANGLEY RD","KENT","47.356617","-122.166734","1"
"PR0067550","SAFEWAY STORE #1966","13101 KENT KANGLEY RD","KENT","47.356617","-122.166734","1"
"PR0067214","SAFEWAY STORE #1966","13101 KENT KANGLEY RD","KENT","47.356617","-122.166734","1"
"PR0032193","Safeway Store #3120","12725 1ST AVE S ","BURIEN","47.4890853295","-122.3351673615","1"
"PR0040013","Safeway Store #3120","12725 1ST AVE S ","BURIEN","47.4890853295","-122.3351673615","2"
"PR0085661","Safeway Store #3120","12725 1ST AVE S ","BURIEN","47.4890853295","-122.3351673615","1"
"PR0046793","Safeway Store #3120","12725 1ST AVE S ","BURIEN","47.4890853295","-122.3351673615","3"
"PR0086945","SAFEWAY STORE #3613","34828 SE DOUGLAS ST","SNOQUALMIE","47.527666","-121.874237","1"
"PR0086946","SAFEWAY STORE #3613","34828 SE DOUGLAS ST","SNOQUALMIE","47.527666","-121.874237","1"
"PR0086949","SAFEWAY STORE #3613","34828 SE DOUGLAS ST","SNOQUALMIE","47.527666","-121.874237","2"
"PR0007957","SAFEWAY STORE #459","20830 108TH AVE SE ","KENT","47.4152050522","-122.1955966329","1"
"PR0023971","SAFEWAY STORE #459","20830 108TH AVE SE ","KENT","47.4152050522","-122.1955966329","1"
"PR0005748","SAFEWAY STORE #459","20830 108TH AVE SE ","KENT","47.4152050522","-122.1955966329","1"
"PR0076310","SAFEWAY STORE #459","20830 108TH AVE SE ","KENT","47.4152050522","-122.1955966329","1"
"PR0021032","SAFEWAY STORE #533","19150 NE WOODINVILLE DUVALL RD","Woodinville","47.756341","-122.080681","1"
"PR0019582","SAFEWAY STORE #533","19150 NE WOODINVILLE DUVALL RD","Woodinville","47.756341","-122.080681","1"
"PR0019572","SAFEWAY STORE #533","19150 NE WOODINVILLE DUVALL RD","Woodinville","47.756341","-122.080681","1"
"PR0065077","SAFEWAY STORE #533","19150 NE WOODINVILLE DUVALL RD","Woodinville","47.756341","-122.080681","1"
"PR0071940","SAFEWAY STORE #558","6911 COAL CREEK PKWY SE","NEWCASTLE","47.5399404758","-122.1658465691","1"
"PR0015643","SAFEWAY STORE #558","6911 COAL CREEK PKWY SE","NEWCASTLE","47.5399404758","-122.1658465691","1"
"PR0015641","SAFEWAY STORE #558","6911 COAL CREEK PKWY SE","NEWCASTLE","47.5399404758","-122.1658465691","1"
"PR0015616","SAFEWAY STORE #558","6911 COAL CREEK PKWY SE","NEWCASTLE","47.5399404758","-122.1658465691","1"
"PR0049681","SAFEWAY STORES INC #1493","4011 S 164TH ST ","SEATTLE","47.4558320532","-122.282113723","1"
"PR0049164","SAFEWAY STORES INC #1493","4011 S 164TH ST ","SEATTLE","47.4558320532","-122.282113723","1"
"PR0049162","SAFEWAY STORES INC #1493","4011 S 164TH ST ","SEATTLE","47.4558320532","-122.282113723","1"
"PR0049163","SAFEWAY STORES INC #1493","4011 S 164TH ST ","SEATTLE","47.4558320532","-122.282113723","2"
"PR0081301","SAFEWAY STORES INC #1550","7300 ROOSEVELT WAY NE","Seattle","47.6819919883","-122.3170102326","1"
"PR0049472","SAFEWAY STORES INC #1550","7300 ROOSEVELT WAY NE","Seattle","47.6819919883","-122.3170102326","1"
"PR0049470","SAFEWAY STORES INC #1550","7300 ROOSEVELT WAY NE","Seattle","47.6819919883","-122.3170102326","1"
"PR0049469","SAFEWAY STORES INC #1550","7300 ROOSEVELT WAY NE","Seattle","47.6819919883","-122.3170102326","3"
"PR0054888","SAFFRON GRILL","2132 N NORTHGATE WAY","SEATTLE","47.7089144836","-122.3327992451","2"
"PR0043104","SAFFRON SPICE","93 PIKE ST ","SEATTLE","47.608629597","-122.340212876","2"
"PR0081882","SAFFRON SPICE","1901 RAINIER AVE S # 2","SEATTLE","47.66150771","-122.33235345","3"
"PR0085374","SAFFRON SPICE","1901 RAINIER AVE S 2","SEATTLE","47.56953731","-122.32226573","2"
"PR0086964","SAFFRON SPICE","1901 RAINIER AVE S #2","SEATTLE","47.58620968","-122.30450638","1"
"PR0088372","SAFFRON SPICE (KC904)","1901 RAINIER AVE S","SEATTLE","47.58620968","-122.30450638","2"
"PR0083832","SAFFRON STREET VENDING (KC269)","1901 RAINIER AVE S #2","SEATTLE","47.60863139","-122.34021113","2"
"PR0052030","SAGES RESTAURANT LLC","15916 NE 83RD ST ","Redmond","47.676771517","-122.1276441698","1"
"PR0067182","SAHALEE COUNTRY CLUB","21200 NE SAHALEE COUNTRY CLUB DR ","SAMMAMISH","47.6350157825","-122.0569853535","1"
"PR0067181","SAHALEE COUNTRY CLUB","21200 NE SAHALEE COUNTRY CLUB DR ","SAMMAMISH","47.6350157825","-122.0569853535","2"
"PR0082350","SAHAND","12047 124TH AVE NE","KIRKLAND","47.70619246","-122.17713618","1"
"PR0063825","SAHARA CAFE","13919 TUKWILA INTERNATIONAL BL","TUKWILA","47.4786306415","-122.2843932487","2"
"PR0090344","SAHARA MEDITERRANEAN KITCHEN","17875 REDMOND WAY #124","REDMOND","47.6673592","-122.1053704","2"
"PR0068881","SAHARA PIZZA","8425 SE 68TH ST STE #104","MERCER ISLAND","47.541692","-122.225233","1"
"PR0076844","SAHARA PIZZA","31525 3RD AVE","BLACK DIAMOND","47.3188384604","-122.0057874867","1"
"PR0006563","SAHARA PIZZA","7940 RAILROAD AVE SE ","SNOQUALMIE","47.5295567986","-121.8254589857","2"
"PR0065388","SAHRA INT MARKET","7126 M L KING JR WAY S ","SEATTLE","47.5381784671","-122.2810554578","2"
"PR0091787","SAHVER LLC","10836 E MARGINAL WAY S","TUKWILA","47.50536093","-122.28953479","1"
"PR0070218","SAIGON DELI","1237 S JACKSON ST ","Seattle","47.5990370543","-122.3156009072","2"
"PR0015623","SAIGON DELI UW LLC","4142 BROOKLYN AVE NE ","Seattle","47.6581325512","-122.314017436","1"
"PR0088664","SAIGON DRIP CAFE","161 S WASHINGTON ST","SEATTLE","47.60072948","-122.33240499","3"
"PR0010623","SAIGON DRIP KITCHEN","301 2ND AVE S","SEATTLE","47.60016629","-122.33084424","2"
"PR0063675","SAIGONESE GROUP,  LLC","530 1ST AVE N ","SEATTLE","47.624110665","-122.3552325764","1"
"PR0065413","SAIGON PHO & BANH MI","6519 4TH AVE S #B","SEATTLE","47.5446511533","-122.3299669687","3"
"PR0079812","SAIGON PHO & GRILL","208 W KENT STATION ST STE 104","KENT","47.385415","-122.233898","2"
"PR0023378","SAIGON'S GARDEN","6012 M L KING JR WAY S ","SEATTLE","47.5475821198","-122.2857702878","2"
"PR0084669","SAIGON SOUL","24202 104TH AVE SE STE 108","KENT","47.38480572","-122.20106982","3"
"PR0065501","SAIGON STREETS","507 S WELLER ST ","SEATTLE","47.5973768088","-122.327294744","3"
"PR0012643","SAIGON VIETNAM DELI","1200 S JACKSON ST Ste E","SEATTLE","47.5996049412","-122.3167467996","2"
"PR0085821","SAIMIN SAYS","269 SW 41ST ST","RENTON","47.44351552","-122.22097592","1"
"PR0089461","SAINT BREAD","1417 NE BOAT ST","SEATTLE","47.65061047","-122.31341085","1"
